'strain','stress'
2.009,169.16042
2.04727,168.80062
2.02819,169.23249
2.00793,169.33872
2.01857,169.59084
2.02171,169.75847
2.03725,168.61027
2.02404,168.87897
2.02665,169.28205
2.01531,170.26113
2.03457,168.74868
2.02532,169.04382
2.01807,169.66437
2.02373,169.59081
2.01999,170.05376
2.01988,169.63554
2.02531,169.16357
2.02977,169.48664
2.01947,169.31271
2.02302,169.54542
2.02829,168.91519
2.01383,169.30252
2.02512,169.7229
2.02599,169.1297
2.02789,168.61733
2.02698,169.0218
2.01141,169.81529
2.02088,169.87017
2.01541,170.07537
2.0205,170.02025
2.03848,168.83405
2.02229,169.53343
2.03022,168.81575
2.01498,169.27697
2.0276,168.55086
2.03782,168.53342
2.01692,169.7271
2.02597,168.86786
2.01718,168.94871
2.02389,169.72957
2.02935,169.45698
2.01607,169.66616
2.02112,169.31456
2.02297,169.5693
2.0236,169.46551
2.02343,169.59347
2.01856,169.0778
2.02564,169.1548
2.02898,168.64724
2.03372,168.37115
2.02411,169.28144
2.03654,169.41682
2.01476,169.65591
2.04673,169.01931
2.05226,169.521
2.04582,169.75265
2.03015,169.55878
2.05039,168.95732
2.05458,168.68621
2.03831,169.52764
2.06223,168.87877
2.04222,169.38426
2.06433,168.58178
2.04506,169.48465
2.03046,170.27005
2.0374,169.26376
2.04728,169.30414
2.04504,169.25786
2.02043,170.11859
2.0352,169.92135
2.0367,170.3748
2.04415,170.19635
2.0317,170.70051
2.02754,170.44279
2.02754,170.57601
2.04166,170.39631
2.04355,169.17127
2.02248,170.16637
2.04734,169.29487
2.03709,170.23426
2.04713,169.56862
2.04348,170.0856
2.04637,169.71463
2.0479,169.33823
2.04437,169.1856
2.04407,170.06725
2.03984,169.64643
2.05472,169.65412
2.04691,169.20525
2.03443,169.52489
2.04171,169.64149
2.04982,169.81201
2.04031,169.96409
2.04103,169.2102
2.04221,169.31248
2.04525,168.07675
2.04573,169.40573
2.03225,170.59409
2.04753,168.78557
2.06122,168.63216
2.0553,169.19349
2.03703,168.77656
2.06025,169.18392
2.04907,168.55244
2.04713,168.85328
2.0469,169.22953
2.03687,169.31227
2.02197,170.05514
2.04776,169.56923
2.04373,169.54815
2.0344,168.93921
2.04296,168.76905
2.04771,169.54887
2.0438,169.14208
2.05488,168.65281
2.06676,169.46166
2.03825,169.7258
2.0435,169.49268
2.04584,168.9334
2.05569,169.37897
2.05398,168.65676
2.03556,170.22781
2.04191,169.41752
2.04457,169.14313
2.04606,169.34217
2.04729,169.54173
2.04888,168.02791
2.04578,169.26211
2.0526,169.04124
2.05233,169.06306
2.04861,169.19472
2.05069,168.98177
2.04601,168.73821
2.02314,170.00113
2.04732,169.77296
2.04376,169.51977
2.05142,169.54856
2.04747,169.68766
2.04842,169.7331
2.04886,169.30437
2.05985,169.29656
2.04836,169.62731
2.04302,169.87548
2.03453,170.40087
2.05232,169.23451
2.05409,169.35335
2.05984,169.17331
2.04803,169.62158
2.0317,169.73581
2.0439,170.41422
2.04284,170.3139
2.02639,170.5878
2.0535,169.09502
2.04176,169.01221
2.04896,167.93093
2.03383,170.00885
2.03556,169.08212
2.03344,169.62916
2.03864,169.57967
2.03072,170.1439
2.03482,169.64585
2.05602,168.62133
2.04805,169.86382
2.03594,169.36683
2.03159,170.31572
2.04434,168.9915
2.05123,169.19665
2.04968,169.3847
2.04476,169.26148
2.04505,169.63817
2.04352,169.05708
2.03702,169.09086
2.03049,169.51764
2.04948,169.80136
2.05022,169.10014
2.03846,168.64323
2.03551,169.55254
2.04375,168.72004
2.03529,169.18299
2.05138,169.39461
2.04457,169.13621
2.03618,169.10132
2.04467,168.92569
2.04627,168.8164
2.05665,169.16094
2.04051,169.6923
2.03989,169.83299
2.0454,169.34146
2.04969,169.13737
2.05054,168.98973
2.04256,169.16317
2.04169,169.79036
2.04091,169.51404
2.04445,169.76548
2.0371,169.44683
2.05563,169.69391
2.0399,169.12716
2.0593,169.43931
2.0459,168.71997
2.05063,169.62857
2.04548,169.46297
2.03749,169.24058
2.04221,168.83173
2.03251,170.22036
2.06026,169.27679
2.05512,168.81898
2.05207,169.83907
2.04831,169.19446
2.04522,167.95716
2.0389,169.71596
2.05139,169.78565
2.05127,170.37941
2.03161,169.80664
2.04042,169.60837
2.0406,169.813
2.03101,170.4618
2.03189,170.21793
2.04718,169.24947
2.0481,168.80825
2.04655,169.15879
2.04694,169.29118
2.03537,169.68498
2.02643,169.86383
2.06116,169.18159
2.04726,169.53713
2.04122,169.52036
2.02923,169.98123
2.04673,170.02569
2.03628,169.73084
2.04923,168.9495
2.05344,168.91049
2.04516,169.52122
2.0526,168.70106
2.05524,169.28828
2.03329,169.53905
2.0473,169.25187
2.03877,169.16587
2.04896,169.5601
2.04281,169.03036
2.04002,169.52875
2.03065,168.89337
2.04168,168.68792
2.03968,169.58522
2.05282,169.355
2.04571,169.54763
2.04737,169.69923
2.03915,170.13602
2.04623,168.94962
2.04699,169.73262
2.0497,169.20348
2.04528,170.03196
2.03588,170.85444
2.04356,170.36389
2.03018,171.17242
2.04295,170.22191
2.03035,171.08142
2.03519,171.23852
2.04181,170.72386
2.03435,170.82838
2.02652,170.62238
2.03366,170.17731
2.0437,170.39874
2.0407,169.73487
2.03466,170.20761
2.05554,169.87145
2.01844,170.45263
2.03165,170.44257
2.03713,170.20791
2.03813,169.9175
2.04074,169.85974
2.04023,170.41583
2.02746,170.98331
2.03698,170.78712
2.02747,170.35876
2.0313,170.357
2.02391,170.77604
2.03665,170.05028
2.04232,169.79557
2.02414,170.67451
2.04655,170.18672
2.0433,170.28291
2.03951,171.18906
2.03112,169.9815
2.03386,169.91283
2.02967,169.94174
2.05361,170.44491
2.03583,169.74038
2.04242,169.83985
2.02938,170.28775
2.03648,170.10276
2.03428,169.91909
2.04768,169.72924
2.04033,169.66991
2.03622,169.92691
2.03839,169.91586
2.03614,169.79014
2.05689,168.86992
2.04735,169.91691
2.03391,169.45032
2.04785,168.92192
2.05816,168.40262
2.05179,169.52685
2.04527,169.36889
2.04892,169.29741
2.04807,168.70325
2.04518,169.2444
2.05273,169.28494
2.03789,169.03008
2.04359,169.14953
2.05107,168.31938
2.0384,169.65511
2.05817,168.23128
2.05979,168.2367
2.05036,168.55067
2.06577,168.25615
2.07317,169.25711
2.07686,169.06625
2.08803,168.73388
2.06999,169.38931
2.07056,168.09442
2.08209,168.1954
2.07993,169.16148
2.07931,168.06253
2.0929,167.60936
2.08151,168.17918
2.07064,168.07717
2.07791,168.23034
2.06599,168.77021
2.0934,167.00063
2.09078,168.2384
2.07249,167.50209
2.07393,168.62231
2.07301,169.22258
2.0858,168.01787
2.09226,167.68538
2.082,167.3632
2.0807,167.29153
2.08894,167.25643
2.08798,167.59826
2.09409,166.79361
2.06711,168.5198
2.07992,167.93277
2.08125,168.35951
2.07793,168.28623
2.08691,167.81263
2.07413,167.92897
2.06392,167.99046
2.06928,168.88813
2.08421,168.13832
2.09896,167.3598
2.07743,168.069
2.08357,168.1247
2.0807,168.05852
2.08993,167.75777
2.09225,167.95249
2.07965,168.19045
2.07766,167.83207
2.07338,167.67642
2.07233,168.53038
2.07861,167.75403
2.08678,168.05649
2.06804,168.26728
2.0862,167.25846
2.06899,168.48659
2.06691,169.31964
2.08813,168.29782
2.0772,168.76907
2.07195,167.78385
2.07422,167.80076
2.08386,167.75506
2.09159,167.87676
2.08609,167.8612
2.07033,168.47507
2.07028,167.73514
2.08675,167.32867
2.07819,167.90475
2.09147,168.16735
2.08556,167.82051
2.07917,167.04131
2.08219,168.55656
2.08152,167.20471
2.08323,168.33059
2.08573,168.83213
2.06298,169.57567
2.06538,169.0741
2.07841,167.99866
2.07603,168.49773
2.06991,169.14681
2.08646,167.9103
2.07274,168.60022
2.07598,168.41442
2.08305,167.99299
2.081,168.62293
2.07801,168.51331
2.07902,168.54274
2.06568,168.90308
2.06987,168.65506
2.08129,168.90394
2.06465,169.88661
2.06514,169.28389
2.07233,168.92922
2.07557,167.88097
2.09037,168.26673
2.09656,168.13929
2.08385,168.32133
2.06662,168.77826
2.07966,168.25997
2.08748,168.30727
2.07587,168.47887
2.08424,168.31675
2.07305,168.86782
2.07195,168.7427
2.08814,168.86236
2.06888,169.24956
2.06786,169.67875
2.08126,169.11254
2.06004,169.11828
2.07397,168.71201
2.09178,168.65715
2.07813,168.61799
2.06468,169.17978
2.05878,169.33511
2.06675,169.29487
2.0686,168.80724
2.07782,168.18703
2.0683,169.20626
2.07208,169.22741
2.06334,169.43812
2.07757,168.3486
2.08434,167.63059
2.08251,168.07733
2.06652,168.99336
2.07039,168.19841
2.07964,168.70426
2.08035,168.95038
2.07783,168.76878
2.08736,168.13269
2.07168,168.25819
2.08799,167.88296
2.09571,168.15807
2.0846,168.78445
2.07428,168.86377
2.06841,168.65318
2.07023,168.81352
2.07139,169.10057
2.08258,168.24839
2.06727,168.94785
2.06307,169.61728
2.07724,168.42243
2.08516,168.07634
2.06776,169.05354
2.07922,168.22524
2.07422,168.64261
2.06828,169.00221
2.06989,168.53578
2.08489,168.22931
2.07814,168.82357
2.05634,170.01354
2.08049,168.8442
2.07261,168.95994
2.06404,169.75884
2.06667,169.71674
2.07597,168.92588
2.06326,169.91764
2.06128,169.92903
2.05134,170.54015
2.06643,170.18012
2.05947,170.78844
2.06224,170.06688
2.05315,170.27177
2.05872,169.53277
2.07167,170.33029
2.07804,170.05373
2.06021,170.19665
2.0654,169.41095
2.05628,170.45027
2.07658,169.83883
2.06353,169.62469
2.05333,170.82216
2.05832,170.42273
2.06382,170.28874
2.06291,169.76134
2.06688,170.49777
2.06571,170.60335
2.05927,170.77405
2.06056,170.72719
2.06398,170.57635
2.05328,170.69302
2.07024,169.92617
2.05563,170.69961
2.05421,170.41806
2.05435,171.53833
2.06051,170.80859
2.07277,170.00088
2.05368,170.39598
2.06147,170.53917
2.05795,171.24705
2.05147,170.84758
2.07511,169.7104
2.06353,170.16209
2.05657,170.91675
2.06928,170.13663
2.05025,170.12761
2.05583,170.2717
2.08318,169.69024
2.06744,170.02241
2.0767,169.70087
2.06108,170.03179
2.04991,170.09864
2.07247,169.66602
2.06408,170.35865
2.0482,170.44323
2.06259,169.62332
2.06399,169.88218
2.06758,170.21178
2.06705,169.99129
2.07024,170.2607
2.07079,169.70519
2.06521,169.3883
2.07593,169.6167
2.07188,169.85761
2.06619,169.80937
2.05887,169.702
2.05826,170.55515
2.0811,169.22865
2.07706,169.26123
2.06353,169.04981
2.0882,169.02168
2.06956,169.03832
2.08573,169.64445
2.07314,169.1997
2.06643,169.91006
2.07566,169.30209
2.06232,169.10232
2.0739,170.08645
2.06308,170.10156
2.06674,169.24007
2.07105,170.53611
2.05883,170.5052
2.0626,169.73163
2.06232,169.62906
2.07762,169.88368
2.06315,170.02167
2.04843,170.84134
2.0565,170.08758
2.06993,170.28914
2.05449,170.13499
2.0513,171.6169
2.07667,169.61126
2.06604,170.06179
2.05888,170.3908
2.06564,170.44624
2.06581,170.23271
2.06925,170.54305
2.06215,170.84453
2.05811,169.5776
2.06101,170.06859
2.0737,170.07411
2.07092,169.71383
2.05593,170.57532
2.05941,171.49892
2.05554,171.20198
2.07251,170.41414
2.06101,171.08026
2.04307,172.08655
2.04036,171.88063
2.06493,170.62577
2.04994,171.18127
2.05023,171.06493
2.06642,170.63492
2.04289,171.535
2.05632,171.07179
2.06146,171.10544
2.0472,171.51352
2.05467,171.11781
2.07948,170.74039
2.09724,170.91131
2.07176,171.60987
2.08779,170.35535
2.09548,170.39508
2.09136,170.64718
2.08504,171.06659
2.10455,169.89578
2.07496,171.51281
2.08918,171.60476
2.08442,171.06305
2.09395,170.48613
2.09212,170.62135
2.087,171.73737
2.09141,170.76539
2.10075,170.49268
2.09533,170.83224
2.08279,171.09739
2.0752,170.59473
2.09526,170.96691
2.0848,170.89416
2.07985,170.99764
2.09278,171.10723
2.08969,170.92259
2.08948,170.53125
2.09417,170.55909
2.08882,169.99584
2.08877,171.38491
2.0947,170.19785
2.07986,170.81243
2.09477,170.05068
2.08534,170.39035
2.09448,170.09178
2.10558,170.49047
2.08962,170.2385
2.10379,170.18252
2.10491,170.00902
2.07548,171.66903
2.08851,170.43044
2.08646,170.54098
2.09168,169.82684
2.1017,169.2504
2.10276,170.42028
2.09159,170.0954
2.10809,168.86577
2.09696,170.17618
2.08964,169.90137
2.10784,169.74027
2.09616,169.91311
2.09075,170.19851
2.10507,169.18365
2.09867,169.60548
2.09272,170.59023
2.10929,170.16819
2.09657,169.43678
2.10027,170.39943
2.09057,170.11012
2.10536,169.87583
2.07406,170.7598
2.0891,170.89625
2.11472,169.16182
2.1007,169.66119
2.1088,168.81441
2.10344,169.34012
2.10207,169.46785
2.11144,169.68764
2.11038,168.6549
2.09713,169.73852
2.09835,170.40649
2.09572,169.95812
2.09677,170.11592
2.08747,170.10031
2.09873,170.01547
2.0916,169.8002
2.11891,168.95223
2.09748,169.49227
2.10673,168.39368
2.10698,169.33662
2.08731,170.62433
2.09676,169.8332
2.08751,170.13296
2.08915,170.6792
2.08839,170.72945
2.11199,169.43036
2.0959,169.73846
2.11124,168.99034
2.1007,169.28657
2.09742,169.63813
2.09908,170.03556
2.10433,169.72461
2.09941,170.43467
2.08181,169.89432
2.09897,169.75832
2.09269,170.00236
2.09724,169.57305
2.10077,170.02743
2.08466,170.14027
2.08887,170.57534
2.09923,171.51062
2.08874,171.45656
2.09147,170.11808
2.09627,170.34681
2.10704,169.75794
2.09372,170.8344
2.09163,170.38088
2.09194,170.4791
2.09505,170.53814
2.09534,170.30071
2.09632,170.33179
2.09674,170.09229
2.10578,169.66489
2.07572,170.95401
2.09307,170.42508
2.103,169.88749
2.10778,169.21692
2.09906,169.93568
2.10081,169.77042
2.09634,169.66558
2.10675,169.25078
2.11043,169.50889
2.11401,169.26209
2.10023,169.28252
2.09839,169.08232
2.09517,169.9206
2.1019,169.73358
2.09869,170.05642
2.09456,170.22572
2.10284,170.55892
2.09208,170.40719
2.09459,170.13891
2.09641,169.94298
2.10501,170.23793
2.09034,169.811
2.09464,169.77818
2.09488,170.34226
2.10286,170.017
2.09083,170.93744
2.09878,170.14213
2.09849,169.93754
2.09323,170.54559
2.10776,169.59557
2.10404,169.54811
2.0887,170.21222
2.09342,170.42976
2.09565,170.5781
2.0938,169.4803
2.09157,169.78576
2.10928,169.2532
2.10595,169.11193
2.10226,169.51982
2.10085,169.74667
2.10833,168.91992
2.1067,168.76397
2.08969,170.42276
2.10729,170.28986
2.09894,169.60318
2.10043,169.31206
2.10539,169.95479
2.10954,169.94937
2.09784,169.58202
2.10483,169.07125
2.09938,169.9907
2.09597,169.71583
2.10418,168.97092
2.10317,169.3513
2.10288,169.17336
2.09706,168.48386
2.10739,168.90905
2.10192,168.85231
2.1028,168.67212
2.09125,169.40078
2.10133,169.2953
2.11631,169.06313
2.10002,168.85336
2.10815,169.27457
2.11104,168.58886
2.10502,168.12285
2.1085,169.11574
2.09727,168.99116
2.10153,169.02014
2.10356,169.14632
2.10882,169.03094
2.09124,169.67548
2.10008,169.06815
2.09692,169.78181
2.105,168.66135
2.09454,169.26736
2.09124,169.85048
2.08739,170.38598
2.1007,169.17676
2.09826,168.80208
2.10795,168.78291
2.11763,168.55083
2.11592,168.73518
2.09693,169.91513
2.11896,169.05505
2.12291,168.30213
2.105,168.87355
2.10218,169.00465
2.11528,167.9317
2.11471,168.04479
2.11294,169.6608
2.10374,169.78781
2.10446,169.73048
2.10306,169.28801
2.11009,169.22114
2.10886,168.51976
2.10667,169.64098
2.11093,168.79072
2.1076,168.37738
2.10476,169.64253
2.10797,169.05366
2.10057,168.39631
2.10721,168.70527
2.1118,169.40288
2.09111,168.91992
2.11791,168.92784
2.11441,168.73608
2.10381,168.7075
2.1058,168.34106
2.11571,168.27942
2.11503,168.06623
2.11078,168.47384
2.10637,167.91699
2.10184,169.3103
2.11458,168.74034
2.11492,168.74867
2.11823,168.24519
2.12135,169.12677
2.11495,167.87077
2.10313,168.16014
2.10877,168.8195
2.10851,168.5721
2.11388,169.04996
2.10551,169.09837
2.094,169.12691
2.10163,169.58628
2.12211,168.49962
2.10233,168.78349
2.11359,167.11759
2.10916,168.45573
2.10705,169.18424
2.10516,169.08993
2.10165,168.92703
2.09584,169.43419
2.09573,169.13062
2.12066,169.21759
2.10893,168.1981
2.09279,168.563
2.12355,169.02612
2.0947,169.05983
2.10994,168.49589
2.09921,169.18292
2.11372,168.27436
2.10868,168.64612
2.1096,169.35692
2.09641,169.31953
2.09285,169.17877
2.11711,168.24195
2.11672,168.21128
2.11083,168.39567
2.13402,168.82495
2.12991,169.322
2.11594,169.07656
2.11249,169.08597
2.13358,168.942
2.13391,168.51843
2.13124,168.60455
2.12243,168.145
2.12338,168.55544
2.1342,168.44683
2.12961,168.68308
2.12381,168.85829
2.12079,169.41147
2.12813,169.01907
2.12538,169.31344
2.13769,168.68133
2.13673,168.09074
2.12915,168.97227
2.13042,169.1082
2.12572,168.58877
2.15192,167.88527
2.12712,168.47696
2.12052,169.22963
2.12517,168.79868
2.11388,168.87489
2.12591,168.79161
2.12969,169.01861
2.12319,169.19953
2.11628,169.69671
2.11833,169.7598
2.12374,169.45367
2.12684,168.81177
2.14043,168.25136
2.13331,169.00355
2.12236,168.97864
2.12896,169.54038
2.11813,169.55322
2.13754,169.19168
2.12835,169.36017
2.13151,168.96937
2.12349,169.35031
2.13413,168.66066
2.13432,169.37242
2.13556,169.16544
2.11855,169.34916
2.13498,168.68717
2.13334,168.30595
2.13116,168.93152
2.13745,168.32924
2.12129,169.56823
2.13003,169.43794
2.132,168.49325
2.12805,168.40791
2.14407,168.21477
2.12758,169.23802
2.12619,168.3837
2.12291,168.84466
2.12959,168.76164
2.13092,169.30016
2.13608,168.37664
2.12161,168.79006
2.1288,168.69952
2.12783,168.58448
2.12632,168.58562
2.13309,168.66824
2.13373,168.49334
2.13155,169.14471
2.1257,168.35595
2.12938,168.58862
2.1241,168.46238
2.12382,169.07964
2.14029,169.10038
2.125,168.79278
2.12703,169.3537
2.12744,168.95003
2.13734,168.76538
2.13379,168.12593
2.11834,169.36639
2.13159,168.3628
2.13357,167.91566
2.12969,168.67835
2.12982,168.51817
2.13982,168.70233
2.14316,167.41778
2.12891,168.21624
2.13568,168.40976
2.13221,168.70529
2.14034,168.9851
2.12722,168.8847
2.1364,168.05346
2.12712,167.96505
2.13836,168.63935
2.15651,167.38558
2.11649,169.05495
2.15102,167.64874
2.14449,167.89447
2.13854,168.29911
2.14241,166.96091
2.13748,167.61993
2.14261,167.17583
2.15171,167.71522
2.14282,167.37634
2.13473,167.58835
2.13839,168.01979
2.14379,167.28191
2.14453,167.08759
2.14606,167.6753
2.13325,168.12731
2.1236,168.8127
2.12498,168.35907
2.13829,168.18789
2.12785,168.08849
2.12928,168.13665
2.12535,168.09095
2.12805,168.06008
2.13412,168.08653
2.13009,168.3291
2.11771,169.3535
2.12994,169.21685
2.11579,169.5518
2.12618,168.94463
2.13523,168.95174
2.13683,168.54617
2.13457,168.26224
2.12716,169.35964
2.12166,169.44237
2.11951,168.89313
2.13857,168.45388
2.13609,169.21019
2.13082,168.64402
2.12081,169.07057
2.13713,168.56324
2.11879,168.91018
2.1404,168.75728
2.12505,168.57388
2.12176,168.97967
2.13466,169.22779
2.13503,169.02643
2.12845,169.03016
2.13868,169.12606
2.12341,168.47466
2.12748,169.24767
2.12785,169.35786
2.12783,168.89522
2.13742,169.26623
2.11594,169.70368
2.11475,169.65838
2.12051,169.88839
2.12704,169.56954
2.1192,170.10881
2.12052,169.81993
2.12427,169.48907
2.12843,169.28746
2.12381,169.91267
2.12201,169.62483
2.12676,170.20672
2.12194,168.96022
2.12702,168.97604
2.10838,169.86349
2.1146,170.96698
2.13659,169.97426
2.1281,169.89218
2.13171,169.46216
2.11272,169.59572
2.12982,169.54896
2.13638,170.23051
2.13061,169.19027
2.11281,170.48963
2.11364,169.92639
2.11872,169.82894
2.12608,169.73818
2.10601,170.66618
2.12821,169.50908
2.10685,170.37394
2.10281,171.41166
2.11719,170.67492
2.11832,170.38544
2.12932,169.77091
2.11169,171.05132
2.10963,171.03848
2.11314,170.67071
2.12269,170.84803
2.10281,171.70132
2.10591,171.3719
2.10724,170.24985
2.11928,170.39175
2.11388,171.01253
2.11943,170.43462
2.11828,170.13579
2.11665,170.15625
2.11506,170.12188
2.12028,170.4766
2.12941,169.59781
2.11694,169.82606
2.10938,170.53585
2.11364,170.71954
2.12846,170.79267
2.11957,170.67258
2.11658,170.18356
2.10711,170.80103
2.1083,170.36784
2.1136,170.54153
2.11273,169.97005
2.12156,169.9194
2.12155,170.89614
2.10399,170.27726
2.11354,170.0143
2.11616,170.32306
2.11925,170.4613
2.12214,170.43805
2.11613,171.18334
2.10676,170.60307
2.1187,169.99433
2.1118,169.99817
2.12922,169.94045
2.10085,170.57725
2.09928,171.06541
2.11977,171.06549
2.11004,170.93615
2.10898,171.52588
2.11592,170.51558
2.10279,171.16082
2.11607,170.34332
2.10818,171.83006
2.10289,171.86832
2.12624,169.95675
2.11301,170.46865
2.11729,170.53175
2.1165,170.57093
2.1274,170.29451
2.12399,169.6786
2.11965,170.79665
2.12313,169.56672
2.1426,169.67056
2.12882,169.69477
2.12254,170.27095
2.11761,170.1889
2.11298,170.48869
2.11453,170.22057
2.12012,170.80923
2.10991,170.9737
2.10897,170.2633
2.12394,170.67883
2.11171,170.96594
2.11975,169.68022
2.10654,171.18271
2.1131,170.78759
2.11339,170.86695
2.10918,170.70676
2.10487,170.56912
2.1191,170.79671
2.12901,169.98736
2.11288,170.96773
2.09937,170.44337
2.11173,170.5898
2.12521,169.99429
2.11223,171.01966
2.11834,170.5392
2.11134,170.53519
2.11661,170.51296
2.14673,170.49236
2.15102,170.01025
2.14517,169.35741
2.16162,170.1073
2.13803,170.39996
2.12691,170.51633
2.15682,169.95985
2.15152,170.54055
2.13955,170.32672
2.14626,170.30038
2.12004,170.84864
2.14407,170.30577
2.14898,171.02377
2.1386,170.74626
2.1298,171.27847
2.13471,171.51442
2.12508,171.78427
2.14271,171.67338
2.1479,170.82219
2.1447,170.87659
2.13846,170.16174
2.15822,170.76417
2.13831,171.17166
2.14797,170.78129
2.1351,170.9249
2.13589,171.04448
2.13326,171.22058
2.14124,170.8941
2.14179,170.7783
2.12864,170.96496
2.15213,169.77791
2.13555,171.15074
2.1377,170.59185
2.14699,170.60557
